file,name,module,parent_dir,size_bytes,lines
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/_iwbep_if_mgw_appl_srv_runtime_get_stream.abap,_iwbep_if_mgw_appl_srv_runtime_get_stream,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,2166,46
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/_iwbep_if_mgw_appl_srv_runtime_update_stream.abap,_iwbep_if_mgw_appl_srv_runtime_update_stream,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,3195,67
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/attachmentconfig_get_entity.abap,attachmentconfig_get_entity,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,1610,36
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/attachmentconfig_get_entityset.abap,attachmentconfig_get_entityset,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,1904,48
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/attachmentset_get_entity.abap,attachmentset_get_entity,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,1258,32
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/attachmentset_get_entityset.abap,attachmentset_get_entityset,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,1774,49
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/check_eligibility.abap,check_eligibility,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,2755,78
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/CHECK_REQUEST_VALIDITY.abap,CHECK_REQUEST_VALIDITY,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,2760,78
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/fileset_get_entity.abap,fileset_get_entity,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,802,26
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/get_persona_url.abap,get_persona_url,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,776,22
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/is_hra_or_hro.abap,is_hra_or_hro,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,729,21
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/method_MAC.abap,method_MAC,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,108,3
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/ui5propertyset_get_entity.abap,ui5propertyset_get_entity,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,1027,32
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_COMMO_DPC_EXT/ui5propertyset_get_entityset.abap,ui5propertyset_get_entityset,HCM,ZCL_ZHR_BENEFITS_COMMO_DPC_EXT,2277,66
extracted_code/HCM/CLAS/ZCL_ZHR_BENEFITS_ELIGI_DPC_EXT/method_MAC.abap,method_MAC,HCM,ZCL_ZHR_BENEFITS_ELIGI_DPC_EXT,108,3
extracted_code/HCM/CLAS/ZCL_ZHR_PROCESS_AND_FO_DPC_EXT/method_MAC.abap,method_MAC,HCM,ZCL_ZHR_PROCESS_AND_FO_DPC_EXT,108,3
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/_iwbep_if_mgw_appl_srv_runtime_create_stream.abap,_iwbep_if_mgw_appl_srv_runtime_create_stream,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,8969,223
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/_iwbep_if_mgw_appl_srv_runtime_delete_stream.abap,_iwbep_if_mgw_appl_srv_runtime_delete_stream,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,3548,107
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/_iwbep_if_mgw_appl_srv_runtime_get_stream.abap,_iwbep_if_mgw_appl_srv_runtime_get_stream,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,5832,170
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/commentset_get_entityset.abap,commentset_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,4765,100
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/contracttypeset_get_entityset.abap,contracttypeset_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,2038,41
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/documentlinkset_get_entityset.abap,documentlinkset_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,3320,95
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/documenttoupload_get_entity.abap,documenttoupload_get_entity,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,1572,50
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/documenttoupload_get_entityset.abap,documenttoupload_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,2080,60
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/employeegroupset_get_entityset.abap,employeegroupset_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,710,18
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/employeeset_get_entityset.abap,employeeset_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,5730,160
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/fileuploadset_get_entity.abap,fileuploadset_get_entity,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,622,22
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/fileuploadset_get_entityset.abap,fileuploadset_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,1883,53
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/method_MAC.abap,method_MAC,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,108,3
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/requestset_get_entity.abap,requestset_get_entity,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,6606,161
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/requestset_get_entityset.abap,requestset_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,8214,215
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/requestset_update_entity.abap,requestset_update_entity,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,8994,236
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/toaatset_delete_entity.abap,toaatset_delete_entity,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,1401,44
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/toaatset_get_entity.abap,toaatset_get_entity,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,2361,75
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/toaatset_get_entityset.abap,toaatset_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,11340,277
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/workflowstepset_get_entityset.abap,workflowstepset_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,5983,153
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/workflowstepvisi_get_entity.abap,workflowstepvisi_get_entity,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,1461,40
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_DPC_EXT/workflowstepvisi_get_entityset.abap,workflowstepvisi_get_entityset,HCM,ZCL_ZHRF_OFFBOARD_DPC_EXT,1827,54
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE.abap,DEFINE,HCM,ZCL_ZHRF_OFFBOARD_MPC,855,24
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_COMMENT.abap,DEFINE_COMMENT,HCM,ZCL_ZHRF_OFFBOARD_MPC,6420,124
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_CONTRACTTYPE.abap,DEFINE_CONTRACTTYPE,HCM,ZCL_ZHRF_OFFBOARD_MPC,3725,69
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_DOCUMENTLINK.abap,DEFINE_DOCUMENTLINK,HCM,ZCL_ZHRF_OFFBOARD_MPC,6178,110
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_DOCUMENTTOUPLOAD.abap,DEFINE_DOCUMENTTOUPLOAD,HCM,ZCL_ZHRF_OFFBOARD_MPC,4866,92
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_EMPLOYEE.abap,DEFINE_EMPLOYEE,HCM,ZCL_ZHRF_OFFBOARD_MPC,8039,157
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_EMPLOYEEGROUP.abap,DEFINE_EMPLOYEEGROUP,HCM,ZCL_ZHRF_OFFBOARD_MPC,3730,69
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_FILEUPLOAD.abap,DEFINE_FILEUPLOAD,HCM,ZCL_ZHRF_OFFBOARD_MPC,5598,106
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_REQUEST.abap,DEFINE_REQUEST,HCM,ZCL_ZHRF_OFFBOARD_MPC,24713,455
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_TOAAT.abap,DEFINE_TOAAT,HCM,ZCL_ZHRF_OFFBOARD_MPC,18592,331
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_WORKFLOWSTEP.abap,DEFINE_WORKFLOWSTEP,HCM,ZCL_ZHRF_OFFBOARD_MPC,5904,113
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/DEFINE_WORKFLOWSTEPVISIBILITY.abap,DEFINE_WORKFLOWSTEPVISIBILITY,HCM,ZCL_ZHRF_OFFBOARD_MPC,4889,92
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/GET_LAST_MODIFIED.abap,GET_LAST_MODIFIED,HCM,ZCL_ZHRF_OFFBOARD_MPC,813,16
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/LOAD_TEXT_ELEMENTS.abap,LOAD_TEXT_ELEMENTS,HCM,ZCL_ZHRF_OFFBOARD_MPC,27081,378
extracted_code/HCM/CLAS/ZCL_ZHRF_OFFBOARD_MPC/method_MAC.abap,method_MAC,HCM,ZCL_ZHRF_OFFBOARD_MPC,108,3
extracted_code/HCM/Z_Reports/ZHRAUTOSTEP.abap,ZHRAUTOSTEP,HCM,Z_Reports,23961,594
extracted_code/HCM/Z_Reports/ZLHRTV_PTRA_ADDONF01.abap,ZLHRTV_PTRA_ADDONF01,HCM,Z_Reports,2937,65
extracted_code/HCM/Z_Reports/ZNHR_LOAD_PAYSCALE_GROUPS.abap,ZNHR_LOAD_PAYSCALE_GROUPS,HCM,Z_Reports,28253,738
extracted_code/HCM/Z_Reports/ZRHR_PRINT_LOG_ALV.abap,ZRHR_PRINT_LOG_ALV,HCM,Z_Reports,701,20
extracted_code/HCM/Z_Reports/ZRHR_PRINT_LOG_ALV_CLASS.abap,ZRHR_PRINT_LOG_ALV_CLASS,HCM,Z_Reports,9997,248
extracted_code/HCM/Z_Reports/ZRHR_PRINT_LOG_ALV_DATA.abap,ZRHR_PRINT_LOG_ALV_DATA,HCM,Z_Reports,1806,51
extracted_code/HCM/Z_Reports/ZRHR_PRINT_LOG_ALV_FORM.abap,ZRHR_PRINT_LOG_ALV_FORM,HCM,Z_Reports,18334,499
extracted_code/HCM/Z_Reports/ZRHR_PRINT_LOG_ALV_MODULE.abap,ZRHR_PRINT_LOG_ALV_MODULE,HCM,Z_Reports,1297,33
extracted_code/HCM/Z_Reports/ZRHR_PRINT_LOG_ALV_SEL.abap,ZRHR_PRINT_LOG_ALV_SEL,HCM,Z_Reports,6456,168
extracted_code/HCM/Z_Reports/ZRHRFPM_ENC_LOCK_ADMIN.abap,ZRHRFPM_ENC_LOCK_ADMIN,HCM,Z_Reports,2223,63
extracted_code/HCM/Z_Reports/ZXHRTRVSTATU01.abap,ZXHRTRVSTATU01,HCM,Z_Reports,1015,26
extracted_code/HCM/Z_Reports/ZZHRPAF02.abap,ZZHRPAF02,HCM,Z_Reports,190514,4950
extracted_code/UNESCO_CUSTOM_LOGIC/BI_REPORTING/ZXRSAU01_RPY.abap,ZXRSAU01_RPY,UNESCO_CUSTOM_LOGIC,BI_REPORTING,23836,676
extracted_code/UNESCO_CUSTOM_LOGIC/BI_REPORTING/ZXRSAU02_RPY.abap,ZXRSAU02_RPY,UNESCO_CUSTOM_LOGIC,BI_REPORTING,51568,1511
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMCU09_RPY.abap,ZXFMCU09_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,1602,60
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMCU10_RPY.abap,ZXFMCU10_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,2313,90
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMCU11_RPY.abap,ZXFMCU11_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,178,3
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMCU12_RPY.abap,ZXFMCU12_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,617,21
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMCU14_RPY.abap,ZXFMCU14_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,2325,59
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMCU17_RPY.abap,ZXFMCU17_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,2451,68
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMCU19_RPY.abap,ZXFMCU19_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,178,3
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMCU20_RPY.abap,ZXFMCU20_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,178,3
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMCU21_RPY.abap,ZXFMCU21_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,178,3
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMDTU01_RPY.abap,ZXFMDTU01_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,276,6
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMDTU02_RPY.abap,ZXFMDTU02_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,44625,1317
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMYU03_RPY.abap,ZXFMYU03_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,220,3
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMYU19_RPY.abap,ZXFMYU19_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,1305,44
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMYU20_RPY.abap,ZXFMYU20_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,361,9
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMYU22_RPY.abap,ZXFMYU22_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,14593,460
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMYU33_RPY.abap,ZXFMYU33_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,1530,61
extracted_code/UNESCO_CUSTOM_LOGIC/FM_BUDGETING/ZXFMYU41_RPY.abap,ZXFMYU41_RPY,UNESCO_CUSTOM_LOGIC,FM_BUDGETING,439,13
extracted_code/UNESCO_CUSTOM_LOGIC/FM_COCKPIT/YFM_COCKPIT_RPY.abap,YFM_COCKPIT_RPY,UNESCO_CUSTOM_LOGIC,FM_COCKPIT,1007,24
extracted_code/UNESCO_CUSTOM_LOGIC/FM_COCKPIT/YFM_COCKPITF01.abap,YFM_COCKPITF01,UNESCO_CUSTOM_LOGIC,FM_COCKPIT,0,0
extracted_code/UNESCO_CUSTOM_LOGIC/FM_COCKPIT/YFM_COCKPITF01_RPY.abap,YFM_COCKPITF01_RPY,UNESCO_CUSTOM_LOGIC,FM_COCKPIT,8270,288
extracted_code/UNESCO_CUSTOM_LOGIC/FM_COCKPIT/YFM_COCKPITI01_RPY.abap,YFM_COCKPITI01_RPY,UNESCO_CUSTOM_LOGIC,FM_COCKPIT,1811,66
extracted_code/UNESCO_CUSTOM_LOGIC/FM_COCKPIT/YFM_COCKPITO01_RPY.abap,YFM_COCKPITO01_RPY,UNESCO_CUSTOM_LOGIC,FM_COCKPIT,1533,53
extracted_code/UNESCO_CUSTOM_LOGIC/FM_COCKPIT/YFM_COCKPITTOP.abap,YFM_COCKPITTOP,UNESCO_CUSTOM_LOGIC,FM_COCKPIT,0,0
extracted_code/UNESCO_CUSTOM_LOGIC/FM_COCKPIT/YFM_COCKPITTOP_RPY.abap,YFM_COCKPITTOP_RPY,UNESCO_CUSTOM_LOGIC,FM_COCKPIT,715,20
extracted_code/UNESCO_CUSTOM_LOGIC/FM_MASTER_DATA/ZXFMFUNDI01_RPY.abap,ZXFMFUNDI01_RPY,UNESCO_CUSTOM_LOGIC,FM_MASTER_DATA,2598,65
extracted_code/UNESCO_CUSTOM_LOGIC/FM_MASTER_DATA/ZXFMFUNDU01_RPY.abap,ZXFMFUNDU01_RPY,UNESCO_CUSTOM_LOGIC,FM_MASTER_DATA,1277,37
extracted_code/UNESCO_CUSTOM_LOGIC/FM_MASTER_DATA/ZXFMFUNDU02_RPY.abap,ZXFMFUNDU02_RPY,UNESCO_CUSTOM_LOGIC,FM_MASTER_DATA,1140,25
extracted_code/UNESCO_CUSTOM_LOGIC/FM_MASTER_DATA/ZXFMFUNDU03_RPY.abap,ZXFMFUNDU03_RPY,UNESCO_CUSTOM_LOGIC,FM_MASTER_DATA,866,30
extracted_code/UNESCO_CUSTOM_LOGIC/FM_MASTER_DATA/ZXFMFUNDU04_RPY.abap,ZXFMFUNDU04_RPY,UNESCO_CUSTOM_LOGIC,FM_MASTER_DATA,3145,80
extracted_code/UNESCO_CUSTOM_LOGIC/MM_PROCUREMENT/ZXM06U12_RPY.abap,ZXM06U12_RPY,UNESCO_CUSTOM_LOGIC,MM_PROCUREMENT,197,4
extracted_code/UNESCO_CUSTOM_LOGIC/MM_PROCUREMENT/ZXM06U22_RPY.abap,ZXM06U22_RPY,UNESCO_CUSTOM_LOGIC,MM_PROCUREMENT,2533,116
extracted_code/UNESCO_CUSTOM_LOGIC/MM_PROCUREMENT/ZXM06U61_RPY.abap,ZXM06U61_RPY,UNESCO_CUSTOM_LOGIC,MM_PROCUREMENT,197,4
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/YCL_YPS8_BCS_BL===============CM001_RPY.abap,YCL_YPS8_BCS_BL===============CM001_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,626,21
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/YCL_YPS8_BCS_BL===============CM002_RPY.abap,YCL_YPS8_BCS_BL===============CM002_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,232,10
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/YCL_YPS8_BCS_BL===============CM003_RPY.abap,YCL_YPS8_BCS_BL===============CM003_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,687,34
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/YCL_YPS8_BCS_BL===============CM004_RPY.abap,YCL_YPS8_BCS_BL===============CM004_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,329,14
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/YCL_YPS8_BCS_BL===============CM005_RPY.abap,YCL_YPS8_BCS_BL===============CM005_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,4308,95
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/YCL_YPS8_BCS_BL===============CP_RPY.abap,YCL_YPS8_BCS_BL===============CP_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,708,24
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/YCL_YPS8_BCS_BL===============CU_RPY.abap,YCL_YPS8_BCS_BL===============CU_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,462,20
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/YJWB001_RPY.abap,YJWB001_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,2865,95
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/ZXCN1U01_RPY.abap,ZXCN1U01_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,142,3
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/ZXCN1U21_RPY.abap,ZXCN1U21_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,239,4
extracted_code/UNESCO_CUSTOM_LOGIC/PS_PROJECTS/ZXCN1U22_RPY.abap,ZXCN1U22_RPY,UNESCO_CUSTOM_LOGIC,PS_PROJECTS,239,4
extracted_code/UNESCO_CUSTOM_LOGIC/TECH_INTEGRATION/YCL_SAP_TO_WORD===============CM001_RPY.abap,YCL_SAP_TO_WORD===============CM001_RPY,UNESCO_CUSTOM_LOGIC,TECH_INTEGRATION,2724,83
extracted_code/UNESCO_CUSTOM_LOGIC/TECH_INTEGRATION/YCL_SAP_TO_WORD===============CP_RPY.abap,YCL_SAP_TO_WORD===============CP_RPY,UNESCO_CUSTOM_LOGIC,TECH_INTEGRATION,708,24
extracted_code/UNESCO_CUSTOM_LOGIC/TECH_INTEGRATION/YCL_SAP_TO_WORD===============CU_RPY.abap,YCL_SAP_TO_WORD===============CU_RPY,UNESCO_CUSTOM_LOGIC,TECH_INTEGRATION,2492,87
extracted_code/UNESCO_CUSTOM_LOGIC/TV_TRAVEL/ZXTRVU03_RPY.abap,ZXTRVU03_RPY,UNESCO_CUSTOM_LOGIC,TV_TRAVEL,2004,71
extracted_code/UNESCO_CUSTOM_LOGIC/TV_TRAVEL/ZXTRVU05_RPY.abap,ZXTRVU05_RPY,UNESCO_CUSTOM_LOGIC,TV_TRAVEL,2713,78
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/add_claim_advance_status.abap,add_claim_advance_status,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,1010,33
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/approve_request.abap,approve_request,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,4105,91
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/check_eligibility_step_01.abap,check_eligibility_step_01,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,2895,88
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/check_eligibility_step_02.abap,check_eligibility_step_02,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,1147,44
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/GET_ADVANCE_REASON_OWRT_LIST.abap,GET_ADVANCE_REASON_OWRT_LIST,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,659,21
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_advances_list.abap,get_advances_list,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,179,6
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_apply_23_rule_list.abap,get_apply_23_rule_list,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,633,24
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_attend_school_grade_list.abap,get_attend_school_grade_list,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,614,21
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_attend_school_type_list.abap,get_attend_school_type_list,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,623,21
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/GET_ATTENDANCE_TYPE_LIST.abap,GET_ATTENDANCE_TYPE_LIST,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,617,24
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_change_reason_list.abap,get_change_reason_list,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,508,21
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_child_detail.abap,get_child_detail,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,609,21
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_child_list.abap,get_child_list,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,1152,40
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_claims_list.abap,get_claims_list,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,643,19
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_commuting_distance_list.abap,get_commuting_distance_list,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,678,24
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_computed_value_cttyp_ctedt.abap,get_computed_value_cttyp_ctedt,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,3484,114
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_computed_value_dstat_egdds.abap,get_computed_value_dstat_egdds,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,1430,44
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_computed_value_kdgbr.abap,get_computed_value_kdgbr,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,978,33
extracted_sap/HCM/Fiori_Apps/_shared/classes/ZCL_HR_FIORI_EDUCATION_GRANT/get_computed_value_natio.abap,get_computed_value_natio,HCM,ZCL_HR_FIORI_EDUCATION_GRANT,299,9
