TREE_ID,NODE_ID,CK_EXIT_FUNC,MP_CONST,PARENT_ID,_tree_id,NODE_TYPE,TREE_TYPE,MP_SC_FLD,TECH_NAME,MP_SC_TAB,MP_EXIT_FUNC
/CITI/XML/UNESCO/DC_V3_01     ,N_5923234840,,                                                                                                                                    ,N_7370706580,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,DTGBK                         ,Id                                                ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_5926582320,,                                                                                                                                    ,N_0081253400,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Ccy                                               ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_5965287340,,                                                                                                                                    ,N_7565057960,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,AGNT2ORT01                    ,TwnNm                                             ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_5971175670,,                                                                                                                                    ,N_9382465020,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,SGTXT                         ,AddtlRmtInf                                       ,FPAYP                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_5988412840,,                                                                                                                                    ,N_0028766120,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALA03                        ,AddtlInf                                          ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6019210360,,                                                                                                                                    ,N_7413462330,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,ZREGI                         ,CtrySubDvsn_HR                                    ,FPAYH                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6050461850,,                                                                                                                                    ,N_9497274200,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,ZSTRA                         ,AdrLine1                                          ,FPAYH                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6059670370,,                                                                                                                                    ,N_1020032620,/CITI/XML/UNESCO/DC_V3_01,TECH,PAYM,                              ,BICORID                                           ,                              ,/CITIPMW/V3_WL949_BIC_OR_ID   
/CITI/XML/UNESCO/DC_V3_01     ,N_6068554200,,                                                                                                                                    ,N_6602666660,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,ClrSysId                                          ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6090258610,,                                                                                                                                    ,N_8829928510,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Othr                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6093275890,,                                                                                                                                    ,N_9054091070,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,TEXT                          ,Ustrd                                             ,DMEE_PAYD                     ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6112756930,,                                                                                                                                    ,N_5588120730,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALA10                        ,AddtlInf                                          ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6123656530,,                                                                                                                                    ,N_2373012640,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,DTKID                         ,Id                                                ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6140636800,,                                                                                                                                    ,N_9996937180,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,CdtTrfTxInf                                       ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6171875020,,                                                                                                                                    ,N_8573175080,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Rcrd                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6201098160,,                                                                                                                                    ,N_5206936540,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Tp                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6218191540,,                                                                                                                                    ,N_0996765750,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,InstrId                                           ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6232264240,,                                                                                                                                    ,N_3460219500,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,CTGYPURP                      ,Cd                                                ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6313082130,,                                                                                                                                    ,N_0713295400,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,TaxblBaseAmt                                      ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6349949300,,                                                                                                                                    ,N_4889343760,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Tp                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6390687550,,                                                                                                                                    ,N_6140636800,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,ChqInstr                                          ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6405783520,,                                                                                                                                    ,N_5550014590,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,NAMEZ                                             ,                              ,/CITIPMW/V3_EXIT_CGI_DEBT_NAME
/CITI/XML/UNESCO/DC_V3_01     ,N_6414801900,,                                                                                                                                    ,N_4306264090,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,J_3RF_101                     ,DbtrSts                                           ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6422445660,,                                                                                                                                    ,N_8573175080,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,SeqNb                                             ,                              ,/CITIPMW/V3_EXIT_CGI_TAX_SQNB 
/CITI/XML/UNESCO/DC_V3_01     ,N_6446172890,,                                                                                                                                    ,N_9932637660,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Id                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6449146560,,                                                                                                                                    ,N_4187255010,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,CDTR_ACCT_TP_CD               ,Cd                                                ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6453367790,,                                                                                                                                    ,N_0995782040,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,SchmeNm                                           ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6471558700,,                                                                                                                                    ,N_4090228550,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,INSCODE2                      ,Cd                                                ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6482534230,,                                                                                                                                    ,N_6140636800,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,CdtrAgtAcct                                       ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6501921410,,                                                                                                                                    ,N_2368849090,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,ZLISO                         ,Ctry                                              ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6519881200,,                                                                                                                                    ,N_5101952720,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Id                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6528960200,,                                                                                                                                    ,N_9996937180,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Dbtr                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6555567710,,                                                                                                                                    ,N_3460219500,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,CTGYPURP_PRTY                 ,Prtry                                             ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6556327750,,                                                                                                                                    ,N_3708282600,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,ZORT1                         ,City_HR                                           ,FPAYH                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6602666660,,                                                                                                                                    ,N_0280208270,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,ClrSysMmbId                                       ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6625164320,,                                                                                                                                    ,N_7464703350,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,VALUT                         ,MM                                                ,FPAYH                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6634063580,,                                                                                                                                    ,N_3892358920,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,CityOfBirth                                       ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6637986090,,                                                                                                                                    ,N_3255409070,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,RegnId                                            ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6642663320,,                                                                                                                                    ,N_3437491910,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,BLDAT                         ,YYYY                                              ,FPAYP                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6661872290,,                                                                                                                                    ,N_9996937180,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,CHQ_DLVRYMTD_CD               ,BtchBookg                                         ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6699169780,,                                                                                                                                    ,N_7583595070,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,ZNME2_JP                                          ,                              ,/CITIPMW/V3_EXIT_CGI_CRED_NM2 
/CITI/XML/UNESCO/DC_V3_01     ,N_6706962570,,                                                                                                                                    ,N_8438607260,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALA12                        ,AddtlInf                                          ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6716821800,,                                                                                                                                    ,N_1193763410,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,SchmeNm                                           ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6722371820,,                                                                                                                                    ,N_2022209510,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Titl                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6740034510,,                                                                                                                                    ,N_6313082130,/CITI/XML/UNESCO/DC_V3_01,XMAT,PAYM,WAERS                         ,Ccy                                               ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6749660800,,                                                                                                                                    ,N_8603430590,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,InstrInf                                          ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6762287270,,                                                                                                                                    ,N_0898452660,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,BNKL1                         ,MmbId                                             ,FPAYH                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6766393460,,                                                                                                                                    ,N_9457612320,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALA26                        ,AddtlInf                                          ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6783233160,,HIGH                                                                                                                                ,N_1871841180,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,HIGH                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6794255720,,                                                                                                                                    ,N_9054091070,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALC07                        ,Ustrd                                             ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6801554330,,                                                                                                                                    ,N_4579473430,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,RmtLctnMtd                                        ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6842446000,,                                                                                                                                    ,N_9996937180,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,PmtInfId                                          ,                              ,DMEE_EXIT_SEPA_21             
/CITI/XML/UNESCO/DC_V3_01     ,N_6848041840,,                                                                                                                                    ,N_5795728220,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Issr                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6853832400,,                                                                                                                                    ,N_9621585900,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALB11                        ,TtlAmt                                            ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6858961910,,                                                                                                                                    ,N_9054091070,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,TEXT                          ,Ustrd                                             ,DMEE_PAYD                     ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6862284960,,                                                                                                                                    ,N_4646243930,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Id                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6888118650,,                                                                                                                                    ,N_9424460360,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALB19                        ,TtlAmt                                            ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6891267680,,                                                                                                                                    ,N_8159862290,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Id                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6979004900,,                                                                                                                                    ,N_3627217200,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Amt                                               ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6991321150,,CREN                                                                                                                                ,N_3434772940,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,CREN                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_6995161780,,                                                                                                                                    ,N_2953700470,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALA16                        ,AddtlInf                                          ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7033389560,,                                                                                                                                    ,N_3576433990,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,CtryOfRes                                         ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7049382280,,                                                                                                                                    ,N_1382402190,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALA15                        ,AddtlInf                                          ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7069275940,,                                                                                                                                    ,N_4430054080,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Nm                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7069851560,,                                                                                                                                    ,N_8165899330,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,WRBTR                         ,CdtNoteAmt                                        ,FPAYP                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7104674210,,                                                                                                                                    ,N_3825417170,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,Street                                            ,                              ,/CITIPMW/V3_CGI_CRED_STREET   
/CITI/XML/UNESCO/DC_V3_01     ,N_7108843990,,                                                                                                                                    ,N_9556505720,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,DATLO                         ,MM                                                ,SYST                          ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7122425980,,SHAR                                                                                                                                ,N_7404929700,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,SHAR                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7140085050,,                                                                                                                                    ,N_8923081630,/CITI/XML/UNESCO/DC_V3_01,TECH,PAYM,                              ,PmtTrailer                                        ,                              ,DMEE_EXIT_SEPA_41             
/CITI/XML/UNESCO/DC_V3_01     ,N_7154306150,,                                                                                                                                    ,N_8438358070,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Nm                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7167845750,,-                                                                                                                                   ,N_9980466550,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,-                                                 ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7187720450,,                                                                                                                                    ,N_7338969980,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,DLVRYMTD_PRTY                 ,Prtry                                             ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7196273690,,                                                                                                                                    ,N_4306264090,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,CtgyDtls                                          ,                              ,/CITIPMW/V3_CGI_TAX_CTGRY_DTLS
/CITI/XML/UNESCO/DC_V3_01     ,N_7208252640,,                                                                                                                                    ,N_8694918840,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,AGNT1STRAS                    ,AdrLine                                           ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7208599020,,                                                                                                                                    ,N_8751869320,/CITI/XML/UNESCO/DC_V3_01,XMAT,PAYM,WAERS                         ,Ccy                                               ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7244332240,,                                                                                                                                    ,N_5055793890,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,MobNb                                             ,                              ,/CITIPMW/V3_GET_CDTR_MOBILE   
/CITI/XML/UNESCO/DC_V3_01     ,N_7259479710,,                                                                                                                                    ,N_5795728220,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,SchmeNm                                           ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7268011670,,                                                                                                                                    ,N_4249821970,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,UBISO                         ,Ctry                                              ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7272750980,,                                                                                                                                    ,N_6888118650,/CITI/XML/UNESCO/DC_V3_01,XMAT,PAYM,WAERS                         ,Ccy                                               ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7295448760,,ISO                                                                                                                                 ,N_3003004550,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Issr                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7300816220,,                                                                                                                                    ,N_2029146120,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,PrvtId                                            ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7309400060,,                                                                                                                                    ,N_9112751820,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,BICOrBEI                                          ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7338969980,,                                                                                                                                    ,N_6390687550,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,DlvryMtd                                          ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7358574570,,T                                                                                                                                   ,N_9980466550,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,T                                                 ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7370706580,,                                                                                                                                    ,N_6862284960,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Othr                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7373582380,,                                                                                                                                    ,N_8007144480,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,BrnchId                                           ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7381850130,,                                                                                                                                    ,N_9602790190,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,ZIBAN                         ,IBAN                                              ,FPAYH                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7404929700,,                                                                                                                                    ,N_6140636800,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,ChrgBr                                            ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7413462330,,                                                                                                                                    ,N_1496761000,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,CtrySubDvsn                                       ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7416563000,,                                                                                                                                    ,N_8165899330,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,WNETT                         ,RmtdAmt                                           ,FPAYP                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7417311960,,                                                                                                                                    ,N_2541380030,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,INSTEXT1                      ,INSTEXT                                           ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7464703350,,                                                                                                                                    ,N_9996937180,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,ReqdExctnDt                                       ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7488293290,,                                                                                                                                    ,N_4306264090,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,VAT_STAT                      ,AddtlInf                                          ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7534261060,,                                                                                                                                    ,N_0458938630,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALA01                        ,AddtlInf                                          ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7565057960,,                                                                                                                                    ,N_0514222240,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,PstlAdr                                           ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7583595070,,                                                                                                                                    ,N_3576433990,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Nm                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7618170140,,                                                                                                                                    ,N_6749660800,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,CDTR_AGT_CLRSYSMMBID          ,INSINFO                                           ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7636717910,,                                                                                                                                    ,N_8573175080,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,TtlTaxblBaseAmt                                   ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7668646310,,                                                                                                                                    ,N_0514222240,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,AGNT2BANKA                    ,Nm                                                ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7670759950,,                                                                                                                                    ,N_0514222240,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,AGNT2SWIFT                    ,BIC                                               ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7724264820,,                                                                                                                                    ,N_4889343760,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Id                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7736545940,,                                                                                                                                    ,N_3779702190,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,BNAME                         ,Nm                                                ,FPAYP                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7768585820,,                                                                                                                                    ,N_8573175080,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Dbtr                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7777719150,,                                                                                                                                    ,N_4600960730,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,ZREGI                         ,CtrySubDvsn                                       ,FPAYH                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7792553240,,-                                                                                                                                   ,N_7464703350,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,-                                                 ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7792624590,,                                                                                                                                    ,N_8830593800,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Cd                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7801577740,,                                                                                                                                    ,N_8573175080,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Rcrd                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7811163660,,                                                                                                                                    ,N_1930696590,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALB04                        ,AddtlInf                                          ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7812579310,,                                                                                                                                    ,N_3108242270,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,USWIF                         ,BIC                                               ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7883507970,,-                                                                                                                                   ,N_3437491910,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,-                                                 ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7897787810,,                                                                                                                                    ,N_4283857570,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,OrgId                                             ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7937451360,,                                                                                                                                    ,N_6349949300,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,Cd                                                ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7969046520,,                                                                                                                                    ,N_5004353120,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,LALA23                        ,AddtlInf                                          ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7969592740,,                                                                                                                                    ,N_3437491910,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,BLDAT                         ,MM                                                ,FPAYP                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_7992040360,,                                                                                                                                    ,N_1957890550,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,OrgId                                             ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_8003648930,,                                                                                                                                    ,N_3332015930,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,BKREF                         ,Id                                                ,FPAYH                         ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_8007144480,,                                                                                                                                    ,N_6140636800,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,IntrmyAgt1                                        ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_8009665890,,-                                                                                                                                   ,N_6218191540,/CITI/XML/UNESCO/DC_V3_01,ATOM,PAYM,                              ,-                                                 ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_8015691670,,                                                                                                                                    ,N_5320842430,/CITI/XML/UNESCO/DC_V3_01,XMAT,PAYM,WAERS                         ,Ccy                                               ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_8051547660,,                                                                                                                                    ,N_8694918840,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,AGNT1ORT01                    ,TwnNm                                             ,FPAYHX                        ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_8074184840,,                                                                                                                                    ,N_0913509980,/CITI/XML/UNESCO/DC_V3_01,ELEM,PAYM,                              ,ToDt                                              ,                              ,                              
/CITI/XML/UNESCO/DC_V3_01     ,N_8079247650,,                                                                                                                                    ,N_7069851560,/CITI/XML/UNESCO/DC_V3_01,XMAT,PAYM,WAERS                         ,Ccy                                               ,FPAYHX                        ,                              
